date,ticker,close_price
2021-04-06,AAPL,122.81483459472656
2021-04-07,AAPL,124.45935821533203
2021-04-08,AAPL,126.85317993164062
2021-04-09,AAPL,129.42214965820312
2021-04-12,AAPL,127.70951843261719
2021-04-13,AAPL,130.81365966796875
2021-04-14,AAPL,128.47824096679688
2021-04-15,AAPL,130.88182067871094
2021-04-16,AAPL,130.5509490966797
2021-04-19,AAPL,131.21266174316406
2021-04-20,AAPL,129.5292205810547
2021-04-21,AAPL,129.90872192382812
2021-04-22,AAPL,128.3906707763672
2021-04-23,AAPL,130.70669555664062
2021-04-26,AAPL,131.09591674804688
2021-04-27,AAPL,130.77476501464844
2021-04-28,AAPL,129.98655700683594
2021-04-29,AAPL,129.88926696777344
2021-04-30,AAPL,127.9236068725586
2021-05-03,AAPL,128.97454833984375
2021-05-04,AAPL,124.41070556640625
2021-05-05,AAPL,124.65398406982422
2021-05-06,AAPL,126.24988555908203
2021-05-07,AAPL,126.92245483398438
2021-05-10,AAPL,123.64726257324219
2021-05-11,AAPL,122.73101806640625
2021-05-12,AAPL,119.67028045654297
2021-05-13,AAPL,121.81475830078125
2021-05-14,AAPL,124.23211669921875
2021-05-17,AAPL,123.08191680908203
2021-05-18,AAPL,121.6977767944336
2021-05-19,AAPL,121.54182434082031
2021-05-20,AAPL,124.09566497802734
2021-05-21,AAPL,122.26313781738281
2021-05-24,AAPL,123.89098358154297
2021-05-25,AAPL,123.69600677490234
2021-05-26,AAPL,123.64726257324219
2021-05-27,AAPL,122.1169204711914
2021-05-28,AAPL,121.4638442993164
2021-06-01,AAPL,121.14217376708984
2021-06-02,AAPL,121.90247344970703
2021-06-03,AAPL,120.42082977294922
2021-06-04,AAPL,122.71151733398438
2021-06-07,AAPL,122.72126770019531
2021-06-08,AAPL,123.5400619506836
2021-06-09,AAPL,123.92020416259766
2021-06-10,AAPL,122.92596435546875
2021-06-11,AAPL,124.13465118408203
2021-06-14,AAPL,127.18560028076172
2021-06-15,AAPL,126.36682891845703
2021-06-16,AAPL,126.86394500732422
2021-06-17,AAPL,128.46255493164062
2021-06-18,AAPL,127.16615295410156
2021-06-21,AAPL,128.95968627929688
2021-06-22,AAPL,130.59727478027344
2021-06-23,AAPL,130.32431030273438
2021-06-24,AAPL,130.0416259765625
2021-06-25,AAPL,129.74923706054688
2021-06-28,AAPL,131.3770294189453
2021-06-29,AAPL,132.88790893554688
2021-06-30,AAPL,133.50201416015625
2021-07-01,AAPL,133.80419921875
2021-07-02,AAPL,136.42626953125
2021-07-06,AAPL,138.43426513671875
2021-07-07,AAPL,140.91986083984375
2021-07-08,AAPL,139.6234588623047
2021-07-09,AAPL,141.44619750976562
2021-07-12,AAPL,140.8516387939453
2021-07-13,AAPL,141.96287536621094
2021-07-14,AAPL,145.3842315673828
2021-07-15,AAPL,144.73117065429688
2021-07-16,AAPL,142.69393920898438
2021-07-19,AAPL,138.8533935546875
2021-07-20,AAPL,142.45997619628906
2021-07-21,AAPL,141.72894287109375
2021-07-22,AAPL,143.0935821533203
2021-07-23,AAPL,144.80914306640625
2021-07-26,AAPL,145.22830200195312
2021-07-27,AAPL,143.06436157226562
2021-07-28,AAPL,141.31951904296875
2021-07-29,AAPL,141.96287536621094
2021-07-30,AAPL,142.17730712890625
2021-08-02,AAPL,141.84591674804688
2021-08-03,AAPL,143.63941955566406
2021-08-04,AAPL,143.2397918701172
2021-08-05,AAPL,143.34701538085938
2021-08-06,AAPL,142.66366577148438
2021-08-09,AAPL,142.61485290527344
2021-08-10,AAPL,142.13656616210938
2021-08-11,AAPL,142.39028930664062
2021-08-12,AAPL,145.3482666015625
2021-08-13,AAPL,145.5532684326172
2021-08-16,AAPL,147.52517700195312
2021-08-17,AAPL,146.61729431152344
2021-08-18,AAPL,142.87844848632812
2021-08-19,AAPL,143.21035766601562
2021-08-20,AAPL,144.66493225097656
2021-08-23,AAPL,146.14874267578125
2021-08-24,AAPL,146.0609130859375
2021-08-25,AAPL,144.83087158203125
2021-08-26,AAPL,144.03036499023438
2021-08-27,AAPL,145.0651397705078
2021-08-30,AAPL,149.47760009765625
2021-08-31,AAPL,148.2183074951172
2021-09-01,AAPL,148.88214111328125
2021-09-02,AAPL,149.9950408935547
2021-09-03,AAPL,150.6295623779297
2021-09-07,AAPL,152.96270751953125
2021-09-08,AAPL,151.42031860351562
2021-09-09,AAPL,150.40504455566406
2021-09-10,AAPL,145.4263458251953
2021-09-13,AAPL,145.99256896972656
2021-09-14,AAPL,144.59661865234375
2021-09-15,AAPL,145.48487854003906
2021-09-16,AAPL,145.2506103515625
2021-09-17,AAPL,142.5855712890625
2021-09-20,AAPL,139.53981018066406
2021-09-21,AAPL,140.01809692382812
2021-09-22,AAPL,142.38055419921875
2021-09-23,AAPL,143.33726501464844
2021-09-24,AAPL,143.42510986328125
2021-09-27,AAPL,141.91197204589844
2021-09-28,AAPL,138.53431701660156
2021-09-29,AAPL,139.4324188232422
2021-09-30,AAPL,138.13404846191406
2021-10-01,AAPL,139.25669860839844
2021-10-04,AAPL,135.83018493652344
2021-10-05,AAPL,137.7533416748047
2021-10-06,AAPL,138.6221466064453
2021-10-07,AAPL,139.88148498535156
2021-10-08,AAPL,139.50071716308594
2021-10-11,AAPL,139.41285705566406
2021-10-12,AAPL,138.143798828125
2021-10-13,AAPL,137.5580596923828
2021-10-14,AAPL,140.3402557373047
2021-10-15,AAPL,141.39459228515625
2021-10-18,AAPL,143.06390380859375
2021-10-19,AAPL,145.22134399414062
2021-10-20,AAPL,145.7094268798828
2021-10-21,AAPL,145.9241943359375
2021-10-22,AAPL,145.15304565429688
2021-10-25,AAPL,145.10423278808594
2021-10-26,AAPL,145.76803588867188
2021-10-27,AAPL,145.30921936035156
2021-10-28,AAPL,148.9407501220703
2021-10-29,AAPL,146.23660278320312
2021-11-01,AAPL,145.41664123535156
2021-11-02,AAPL,146.45138549804688
2021-11-03,AAPL,147.88641357421875
2021-11-04,AAPL,147.36903381347656
2021-11-05,AAPL,147.89691162109375
2021-11-08,AAPL,147.07571411132812
2021-11-09,AAPL,147.43740844726562
2021-11-10,AAPL,144.61207580566406
2021-11-11,AAPL,144.56317138671875
2021-11-12,AAPL,146.63577270507812
2021-11-15,AAPL,146.64553833007812
2021-11-16,AAPL,147.62319946289062
2021-11-17,AAPL,150.0574951171875
2021-11-18,AAPL,154.33958435058594
2021-11-19,AAPL,156.95962524414062
2021-11-22,AAPL,157.4191436767578
2021-11-23,AAPL,157.8003692626953
2021-11-24,AAPL,158.3185577392578
2021-11-26,AAPL,153.30323791503906
2021-11-29,AAPL,156.65660095214844
2021-11-30,AAPL,161.6034393310547
2021-12-01,AAPL,161.08526611328125
2021-12-02,AAPL,160.0978240966797
2021-12-03,AAPL,158.22080993652344
2021-12-06,AAPL,161.62295532226562
2021-12-07,AAPL,167.3518829345703
2021-12-08,AAPL,171.1646728515625
2021-12-09,AAPL,170.65634155273438
2021-12-10,AAPL,175.4369659423828
2021-12-13,AAPL,171.80996704101562
2021-12-14,AAPL,170.4314727783203
2021-12-15,AAPL,175.2903289794922
2021-12-16,AAPL,168.4077606201172
2021-12-17,AAPL,167.31280517578125
2021-12-20,AAPL,165.9539031982422
2021-12-21,AAPL,169.12142944335938
2021-12-22,AAPL,171.712158203125
2021-12-23,AAPL,172.33786010742188
2021-12-27,AAPL,176.29730224609375
2021-12-28,AAPL,175.2805633544922
2021-12-29,AAPL,175.3685302734375
2021-12-30,AAPL,174.2149200439453
2021-12-31,AAPL,173.59902954101562
2022-01-03,AAPL,177.93971252441406
2022-01-04,AAPL,175.68141174316406
2022-01-05,AAPL,171.00827026367188
2022-01-06,AAPL,168.1536102294922
2022-01-07,AAPL,168.3197784423828
2022-01-10,AAPL,168.33932495117188
2022-01-11,AAPL,171.1646728515625
2022-01-12,AAPL,171.6046600341797
2022-01-13,AAPL,168.33932495117188
2022-01-14,AAPL,169.1996612548828
2022-01-18,AAPL,166.00279235839844
2022-01-19,AAPL,162.51260375976562
2022-01-20,AAPL,160.83106994628906
2022-01-21,AAPL,158.77801513671875
2022-01-24,AAPL,158.0056915283203
2022-01-25,AAPL,156.20684814453125
2022-01-26,AAPL,156.11886596679688
2022-01-27,AAPL,155.6593780517578
2022-01-28,AAPL,166.52090454101562
2022-01-31,AAPL,170.87142944335938
2022-02-01,AAPL,170.70521545410156
2022-02-02,AAPL,171.90769958496094
2022-02-03,AAPL,169.033447265625
2022-02-04,AAPL,168.7495880126953
2022-02-07,AAPL,168.03500366210938
2022-02-08,AAPL,171.1380615234375
2022-02-09,AAPL,172.55743408203125
2022-02-10,AAPL,168.4852752685547
2022-02-11,AAPL,165.0787811279297
2022-02-14,AAPL,165.31370544433594
2022-02-15,AAPL,169.14111328125
2022-02-16,AAPL,168.9061737060547
2022-02-17,AAPL,165.31370544433594
2022-02-18,AAPL,163.76707458496094
2022-02-22,AAPL,160.85000610351562
2022-02-23,AAPL,156.6897735595703
2022-02-24,AAPL,159.3033447265625
2022-02-25,AAPL,161.36880493164062
2022-02-28,AAPL,161.6331024169922
2022-03-01,AAPL,159.753662109375
2022-03-02,AAPL,163.0426788330078
2022-03-03,AAPL,162.7196502685547
2022-03-04,AAPL,159.72427368164062
2022-03-07,AAPL,155.9359893798828
2022-03-08,AAPL,154.1153106689453
2022-03-09,AAPL,159.50889587402344
2022-03-10,AAPL,155.1724853515625
2022-03-11,AAPL,151.4625244140625
2022-03-14,AAPL,147.43930053710938
2022-03-15,AAPL,151.81492614746094
2022-03-16,AAPL,156.21986389160156
2022-03-17,AAPL,157.22811889648438
2022-03-18,AAPL,160.51718139648438
2022-03-21,AAPL,161.88758850097656
2022-03-22,AAPL,165.25498962402344
2022-03-23,AAPL,166.6156005859375
2022-03-24,AAPL,170.39410400390625
2022-03-25,AAPL,171.03038024902344
2022-03-28,AAPL,171.8917999267578
2022-03-29,AAPL,175.1808624267578
2022-03-30,AAPL,174.0159912109375
2022-03-31,AAPL,170.9226837158203
2022-04-01,AAPL,170.62901306152344
2022-04-04,AAPL,174.6718292236328
2022-04-05,AAPL,171.3632049560547
2022-04-06,AAPL,168.2013702392578
2022-04-07,AAPL,168.50485229492188
2022-04-08,AAPL,166.49813842773438
2022-04-11,AAPL,162.24978637695312
2022-04-12,AAPL,164.11947631835938
2022-04-13,AAPL,166.8016357421875
2022-04-14,AAPL,161.79949951171875
2022-04-18,AAPL,161.58416748046875
2022-04-19,AAPL,163.86497497558594
2022-04-20,AAPL,163.69857788085938
2022-04-21,AAPL,162.90565490722656
2022-04-22,AAPL,158.37342834472656
2022-04-25,AAPL,159.44041442871094
2022-04-26,AAPL,153.4888153076172
2022-04-27,AAPL,153.263671875
2022-04-28,AAPL,160.18435668945312
2022-04-29,AAPL,154.3208465576172
2022-05-02,AAPL,154.6243133544922
2022-05-03,AAPL,156.11221313476562
2022-05-04,AAPL,162.51406860351562
2022-05-05,AAPL,153.45944213867188
2022-05-06,AAPL,154.1848907470703
2022-05-09,AAPL,149.06759643554688
2022-05-10,AAPL,151.46937561035156
2022-05-11,AAPL,143.61703491210938
2022-05-12,AAPL,139.75453186035156
2022-05-13,AAPL,144.2150115966797
2022-05-16,AAPL,142.67587280273438
2022-05-17,AAPL,146.3031005859375
2022-05-18,AAPL,138.04876708984375
2022-05-19,AAPL,134.6470947265625
2022-05-20,AAPL,134.88235473632812
2022-05-23,AAPL,140.29371643066406
2022-05-24,AAPL,137.597900390625
2022-05-25,AAPL,137.7547149658203
2022-05-26,AAPL,140.95057678222656
2022-05-27,AAPL,146.69522094726562
2022-05-31,AAPL,145.9109649658203
2022-06-01,AAPL,145.7835235595703
2022-06-02,AAPL,148.23431396484375
2022-06-03,AAPL,142.51907348632812
2022-06-06,AAPL,143.26409912109375
2022-06-07,AAPL,145.7835235595703
2022-06-08,AAPL,145.04830932617188
2022-06-09,AAPL,139.83297729492188
2022-06-10,AAPL,134.43142700195312
2022-06-13,AAPL,129.2847442626953
2022-06-14,AAPL,130.1473846435547
2022-06-15,AAPL,132.76480102539062
2022-06-16,AAPL,127.50052642822266
2022-06-17,AAPL,128.97100830078125
2022-06-21,AAPL,133.19618225097656
2022-06-22,AAPL,132.6864471435547
2022-06-23,AAPL,135.54896545410156
2022-06-24,AAPL,138.87225341796875
2022-06-27,AAPL,138.87225341796875
2022-06-28,AAPL,134.73529052734375
2022-06-29,AAPL,136.49005126953125
2022-06-30,AAPL,134.02947998046875
2022-07-01,AAPL,136.1959686279297
2022-07-05,AAPL,138.77423095703125
2022-07-06,AAPL,140.10745239257812
2022-07-07,AAPL,143.46995544433594
2022-07-08,AAPL,144.1463623046875
2022-07-11,AAPL,142.0190887451172
2022-07-12,AAPL,142.9895782470703
2022-07-13,AAPL,142.62689208984375
2022-07-14,AAPL,145.54823303222656
2022-07-15,AAPL,147.21475219726562
2022-07-18,AAPL,144.1758270263672
2022-07-19,AAPL,148.02847290039062
2022-07-20,AAPL,150.0283203125
2022-07-21,AAPL,152.2928466796875
2022-07-22,AAPL,151.05763244628906
2022-07-25,AAPL,149.94007873535156
2022-07-26,AAPL,148.61668395996094
2022-07-27,AAPL,153.7045135498047
2022-07-28,AAPL,154.25347900390625
2022-07-29,AAPL,159.31198120117188
2022-08-01,AAPL,158.33163452148438
2022-08-02,AAPL,156.8611297607422
2022-08-03,AAPL,162.86070251464844
2022-08-04,AAPL,162.5469970703125
2022-08-05,AAPL,162.32122802734375
2022-08-08,AAPL,161.85003662109375
2022-08-09,AAPL,161.89907836914062
2022-08-10,AAPL,166.13995361328125
2022-08-11,AAPL,165.40370178222656
2022-08-12,AAPL,168.9475555419922
2022-08-15,AAPL,170.0176239013672
2022-08-16,AAPL,169.8605194091797
2022-08-17,AAPL,171.3527069091797
2022-08-18,AAPL,170.96002197265625
2022-08-19,AAPL,168.3782196044922
2022-08-22,AAPL,164.5005645751953
2022-08-23,AAPL,164.16676330566406
2022-08-24,AAPL,164.46128845214844
2022-08-25,AAPL,166.91546630859375
2022-08-26,AAPL,160.62289428710938
2022-08-29,AAPL,158.42393493652344
2022-08-30,AAPL,155.9991912841797
2022-08-31,AAPL,154.3401336669922
2022-09-01,AAPL,155.0666046142578
2022-09-02,AAPL,152.95596313476562
2022-09-06,AAPL,151.69943237304688
2022-09-07,AAPL,153.10321044921875
2022-09-08,AAPL,151.63072204589844
2022-09-09,AAPL,154.48739624023438
2022-09-12,AAPL,160.43637084960938
2022-09-13,AAPL,151.02206420898438
2022-09-14,AAPL,152.4651336669922
2022-09-15,AAPL,149.5789794921875
2022-09-16,AAPL,147.9395751953125
2022-09-19,AAPL,151.65029907226562
2022-09-20,AAPL,154.0260009765625
2022-09-21,AAPL,150.9042510986328
2022-09-22,AAPL,149.9422149658203
2022-09-23,AAPL,147.6744842529297
2022-09-26,AAPL,148.00827026367188
2022-09-27,AAPL,148.98013305664062
2022-09-28,AAPL,147.0952911376953
2022-09-29,AAPL,139.8701171875
2022-09-30,AAPL,135.6685333251953
2022-10-03,AAPL,139.8406524658203
2022-10-04,AAPL,143.42384338378906
2022-10-05,AAPL,143.71832275390625
2022-10-06,AAPL,142.76608276367188
2022-10-07,AAPL,137.52391052246094
2022-10-10,AAPL,137.84786987304688
2022-10-11,AAPL,136.4342498779297
2022-10-12,AAPL,135.80596923828125
2022-10-13,AAPL,140.37081909179688
2022-10-14,AAPL,135.84523010253906
2022-10-17,AAPL,139.80142211914062
2022-10-18,AAPL,141.11688232421875
2022-10-19,AAPL,141.22486877441406
2022-10-20,AAPL,140.76348876953125
2022-10-21,AAPL,144.57240295410156
2022-10-24,AAPL,146.7124786376953
2022-10-25,AAPL,149.5495147705078
2022-10-26,AAPL,146.61431884765625
2022-10-27,AAPL,142.14767456054688
2022-10-28,AAPL,152.88723754882812
2022-10-31,AAPL,150.53123474121094
2022-11-01,AAPL,147.89048767089844
2022-11-02,AAPL,142.37342834472656
2022-11-03,AAPL,136.33607482910156
2022-11-04,AAPL,136.07058715820312
2022-11-07,AAPL,136.60154724121094
2022-11-08,AAPL,137.17189025878906
2022-11-09,AAPL,132.61915588378906
2022-11-10,AAPL,144.4188995361328
2022-11-11,AAPL,147.20166015625
2022-11-14,AAPL,145.8053436279297
2022-11-15,AAPL,147.53599548339844
2022-11-16,AAPL,146.30682373046875
2022-11-17,AAPL,148.2046661376953
2022-11-18,AAPL,148.76510620117188
2022-11-21,AAPL,145.53985595703125
2022-11-22,AAPL,147.67364501953125
2022-11-23,AAPL,148.54884338378906
2022-11-25,AAPL,145.63819885253906
2022-11-28,AAPL,141.8131103515625
2022-11-29,AAPL,138.81405639648438
2022-11-30,AAPL,145.55950927734375
2022-12-01,AAPL,145.83486938476562
2022-12-02,AAPL,145.34320068359375
2022-12-05,AAPL,144.18289184570312
2022-12-06,AAPL,140.52500915527344
2022-12-07,AAPL,138.58786010742188
2022-12-08,AAPL,140.26930236816406
2022-12-09,AAPL,139.78749084472656
2022-12-12,AAPL,142.07862854003906
2022-12-13,AAPL,143.04225158691406
2022-12-14,AAPL,140.82000732421875
2022-12-15,AAPL,134.22193908691406
2022-12-16,AAPL,132.2651824951172
2022-12-19,AAPL,130.16090393066406
2022-12-20,AAPL,130.09205627441406
2022-12-21,AAPL,133.18948364257812
2022-12-22,AAPL,130.02320861816406
2022-12-23,AAPL,129.65940856933594
2022-12-27,AAPL,127.85995483398438
2022-12-28,AAPL,123.9365234375
2022-12-29,AAPL,127.44692993164062
2022-12-30,AAPL,127.76162719726562
2023-01-03,AAPL,122.98271179199219
2023-01-04,AAPL,124.25119018554688
2023-01-05,AAPL,122.93353271484375
2023-01-06,AAPL,127.45677947998047
2023-01-09,AAPL,127.97794342041016
2023-01-10,AAPL,128.5482635498047
2023-01-11,AAPL,131.26222229003906
2023-01-12,AAPL,131.1835479736328
2023-01-13,AAPL,132.5110321044922
2023-01-17,AAPL,133.67129516601562
2023-01-18,AAPL,132.9534912109375
2023-01-19,AAPL,133.01246643066406
2023-01-20,AAPL,135.56907653808594
2023-01-23,AAPL,138.75502014160156
2023-01-24,AAPL,140.15135192871094
2023-01-25,AAPL,139.49252319335938
2023-01-26,AAPL,141.55746459960938
2023-01-27,AAPL,143.49456787109375
2023-01-30,AAPL,140.6134796142578
2023-01-31,AAPL,141.88194274902344
2023-02-01,AAPL,143.00294494628906
2023-02-02,AAPL,148.30299377441406
2023-02-03,AAPL,151.92156982421875
2023-02-06,AAPL,149.19778442382812
2023-02-07,AAPL,152.0690460205078
2023-02-08,AAPL,149.38461303710938
2023-02-09,AAPL,148.3521270751953
2023-02-10,AAPL,148.7165069580078
2023-02-13,AAPL,151.51339721679688
2023-02-14,AAPL,150.87327575683594
2023-02-15,AAPL,152.97091674804688
2023-02-16,AAPL,151.3755340576172
2023-02-17,AAPL,150.233154296875
2023-02-21,AAPL,146.22494506835938
2023-02-22,AAPL,146.64840698242188
2023-02-23,AAPL,147.1309356689453
2023-02-24,AAPL,144.48182678222656
2023-02-27,AAPL,145.6734619140625
2023-02-28,AAPL,145.1712188720703
2023-03-01,AAPL,143.10308837890625
2023-03-02,AAPL,143.6939697265625
2023-03-03,AAPL,148.73623657226562
2023-03-06,AAPL,151.4936981201172
2023-03-07,AAPL,149.29757690429688
2023-03-08,AAPL,150.5482635498047
2023-03-09,AAPL,148.30288696289062
2023-03-10,AAPL,146.24464416503906
2023-03-13,AAPL,148.1847381591797
2023-03-14,AAPL,150.27252197265625
2023-03-15,AAPL,150.6664581298828
2023-03-16,AAPL,153.48301696777344
2023-03-17,AAPL,152.64593505859375
2023-03-20,AAPL,155.00946044921875
2023-03-21,AAPL,156.8609161376953
2023-03-22,AAPL,155.4329376220703
2023-03-23,AAPL,156.5162353515625
2023-03-24,AAPL,157.8162078857422
2023-03-27,AAPL,155.87612915039062
2023-03-28,AAPL,155.2556915283203
2023-03-29,AAPL,158.32830810546875
2023-03-30,AAPL,159.89413452148438
2023-03-31,AAPL,162.39556884765625
2023-04-03,AAPL,163.6462860107422
2023-04-04,AAPL,163.1144561767578
2023-04-05,AAPL,161.2729034423828
2023-04-06,AAPL,162.1592254638672
2023-04-10,AAPL,159.56915283203125
2023-04-11,AAPL,158.35784912109375
2023-04-12,AAPL,157.6685028076172
2023-04-13,AAPL,163.04554748535156
2023-04-14,AAPL,162.7008514404297
2023-04-17,AAPL,162.72056579589844
2023-04-18,AAPL,163.9416961669922
2023-04-19,AAPL,165.08409118652344
2023-04-20,AAPL,164.11895751953125
2023-04-21,AAPL,162.51376342773438
2023-04-24,AAPL,162.81903076171875
2023-04-25,AAPL,161.2827606201172
2023-04-26,AAPL,161.2729034423828
2023-04-27,AAPL,165.8522491455078
2023-04-28,AAPL,167.1029510498047
2023-05-01,AAPL,167.0143585205078
2023-05-02,AAPL,165.9802703857422
2023-05-03,AAPL,164.90684509277344
2023-05-04,AAPL,163.2720489501953
2023-05-05,AAPL,170.93389892578125
2023-05-08,AAPL,170.86497497558594
2023-05-09,AAPL,169.16123962402344
2023-05-10,AAPL,170.92404174804688
2023-05-11,AAPL,171.11117553710938
2023-05-12,AAPL,170.1841583251953
2023-05-15,AAPL,169.6910858154297
2023-05-16,AAPL,169.6910858154297
2023-05-17,AAPL,170.30250549316406
2023-05-18,AAPL,172.62986755371094
2023-05-19,AAPL,172.73834228515625
2023-05-22,AAPL,171.79161071777344
2023-05-23,AAPL,169.1881103515625
2023-05-24,AAPL,169.4642333984375
2023-05-25,AAPL,170.5983428955078
2023-05-26,AAPL,173.00457763671875
2023-05-30,AAPL,174.8487548828125
2023-05-31,AAPL,174.7994384765625
2023-06-01,AAPL,177.60020446777344
2023-06-02,AAPL,178.4482879638672
2023-06-05,AAPL,177.0972442626953
2023-06-06,AAPL,176.73236083984375
2023-06-07,AAPL,175.36155700683594
2023-06-08,AAPL,178.0735626220703
2023-06-09,AAPL,178.45819091796875
2023-06-12,AAPL,181.24905395507812
2023-06-13,AAPL,180.77566528320312
2023-06-14,AAPL,181.4068145751953
2023-06-15,AAPL,183.43833923339844
2023-06-16,AAPL,182.3634033203125
2023-06-20,AAPL,182.45217895507812
2023-06-21,AAPL,181.4166717529297
2023-06-22,AAPL,184.41464233398438
2023-06-23,AAPL,184.09906005859375
2023-06-26,AAPL,182.70860290527344
2023-06-27,AAPL,185.45997619628906
2023-06-28,AAPL,186.633544921875
2023-06-29,AAPL,186.96884155273438
2023-06-30,AAPL,191.2882843017578
2023-07-03,AAPL,189.79916381835938
2023-07-05,AAPL,188.68479919433594
2023-07-06,AAPL,189.15814208984375
2023-07-07,AAPL,188.0437774658203
2023-07-10,AAPL,186.00242614746094
2023-07-11,AAPL,185.479736328125
2023-07-12,AAPL,187.14633178710938
2023-07-13,AAPL,187.90570068359375
2023-07-14,AAPL,188.05364990234375
2023-07-17,AAPL,191.30801391601562
2023-07-18,AAPL,191.05160522460938
2023-07-19,AAPL,192.40264892578125
2023-07-20,AAPL,190.45989990234375
2023-07-21,AAPL,189.28634643554688
2023-07-24,AAPL,190.0851593017578
2023-07-25,AAPL,190.943115234375
2023-07-26,AAPL,191.8109588623047
2023-07-27,AAPL,190.54867553710938
2023-07-28,AAPL,193.12254333496094
2023-07-31,AAPL,193.7340087890625
2023-08-01,AAPL,192.90560913085938
2023-08-02,AAPL,189.91751098632812
2023-08-03,AAPL,188.52700805664062
2023-08-04,AAPL,179.4739227294922
2023-08-07,AAPL,176.3773193359375
2023-08-08,AAPL,177.31417846679688
2023-08-09,AAPL,175.72647094726562
2023-08-10,AAPL,175.50949096679688
2023-08-11,AAPL,175.56875610351562
2023-08-14,AAPL,177.21791076660156
2023-08-15,AAPL,175.2329864501953
2023-08-16,AAPL,174.364013671875
2023-08-17,AAPL,171.82608032226562
2023-08-18,AAPL,172.3099822998047
2023-08-21,AAPL,173.6431121826172
2023-08-22,AAPL,175.0157470703125
2023-08-23,AAPL,178.8571319580078
2023-08-24,AAPL,174.17636108398438
2023-08-25,AAPL,176.37850952148438
2023-08-28,AAPL,177.9387664794922
2023-08-29,AAPL,181.8196258544922
2023-08-30,AAPL,185.30555725097656
2023-08-31,AAPL,185.52281188964844
2023-09-01,AAPL,187.09295654296875
2023-09-05,AAPL,187.3299560546875
2023-09-06,AAPL,180.62477111816406
2023-09-07,AAPL,175.34164428710938
2023-09-08,AAPL,175.953857421875
2023-09-11,AAPL,177.119140625
2023-09-12,AAPL,174.09738159179688
2023-09-13,AAPL,172.033447265625
2023-09-14,AAPL,173.5443878173828
2023-09-15,AAPL,172.82347106933594
2023-09-18,AAPL,175.74652099609375
2023-09-19,AAPL,176.83274841308594
2023-09-20,AAPL,173.29750061035156
2023-09-21,AAPL,171.75694274902344
2023-09-22,AAPL,172.6062469482422
2023-09-25,AAPL,173.88009643554688
2023-09-26,AAPL,169.81158447265625
2023-09-27,AAPL,168.30067443847656
2023-09-28,AAPL,168.55747985839844
2023-09-29,AAPL,169.0709686279297
2023-10-02,AAPL,171.5792236328125
2023-10-03,AAPL,170.24607849121094
2023-10-04,AAPL,171.49034118652344
2023-10-05,AAPL,172.72471618652344
2023-10-06,AAPL,175.27252197265625
2023-10-09,AAPL,176.75376892089844
2023-10-10,AAPL,176.1612548828125
2023-10-11,AAPL,177.5536651611328
2023-10-12,AAPL,178.45228576660156
2023-10-13,AAPL,176.61553955078125
