date,ticker,daily_return
2021-07-27,AAPL,-0.014900266682580932
2021-07-28,AAPL,-0.012196206729063741
2021-07-29,AAPL,0.004552494429637566
2021-07-30,AAPL,0.0015104777368177835
2021-08-02,AAPL,-0.002330824711421209
2021-08-03,AAPL,0.012644021405303407
2021-08-04,AAPL,-0.002782158872425722
2021-08-05,AAPL,0.0007485595262481937
2021-08-06,AAPL,-0.004767100365217991
2021-08-09,AAPL,-0.0003421534554504113
2021-08-10,AAPL,-0.0033536951686353733
2021-08-11,AAPL,0.001785065950178355
2021-08-12,AAPL,0.020773729088728876
2021-08-13,AAPL,0.0014104181346492606
2021-08-16,AAPL,0.013547676328881764
2021-08-17,AAPL,-0.006154086433786565
2021-08-18,AAPL,-0.025500714924197476
2021-08-19,AAPL,0.0023230178043209815
2021-08-20,AAPL,0.01015690909978173
2021-08-23,AAPL,0.010256877058708591
2021-08-24,AAPL,-0.0006009602835831407
2021-08-25,AAPL,-0.008421428278916343
2021-08-26,AAPL,-0.005527182036900724
2021-08-27,AAPL,0.00718442100971961
2021-08-30,AAPL,0.03041709630672762
2021-08-31,AAPL,-0.008424624169215633
2021-09-01,AAPL,0.0044787558931336235
2021-09-02,AAPL,0.007475038792104982
2021-09-03,AAPL,0.004230283085327358
2021-09-07,AAPL,0.015489291111048242
2021-09-08,AAPL,-0.010083431059944359
2021-09-09,AAPL,-0.006705005360013727
2021-09-10,AAPL,-0.033101939799806135
2021-09-13,AAPL,0.0038935389685983424
2021-09-14,AAPL,-0.009561790214625776
2021-09-15,AAPL,0.0061430197744178905
2021-09-16,AAPL,-0.0016102579926345895
2021-09-17,AAPL,-0.01834786825370016
2021-09-20,AAPL,-0.021360934916926477
2021-09-21,AAPL,0.003427600643463924
2021-09-22,AAPL,0.016872513819951696
2021-09-23,AAPL,0.006719392411488112
2021-09-24,AAPL,0.000612854226176518
2021-09-27,AAPL,-0.010550020277657057
2021-09-28,AAPL,-0.02380105765991647
2021-09-29,AAPL,0.006482883273846163
2021-09-30,AAPL,-0.009311825558832698
2021-10-01,AAPL,0.008127251455993578
2021-10-04,AAPL,-0.024605736787647436
2021-10-05,AAPL,0.014158537288158524
2021-10-06,AAPL,0.006306960840860132
2021-10-07,AAPL,0.009084683867156995
2021-10-08,AAPL,-0.0027220744925999796
2021-10-11,AAPL,-0.0006298183207127384
2021-10-12,AAPL,-0.009102877986585933
2021-10-13,AAPL,-0.004240068252871376
2021-10-14,AAPL,0.020225612742311272
2021-10-15,AAPL,0.007512716449834089
2021-10-18,AAPL,0.011806049272881092
2021-10-19,AAPL,0.01508025524337242
2021-10-20,AAPL,0.003360958329664543
2021-10-21,AAPL,0.0014739434548165509
2021-10-22,AAPL,-0.005284584130478942
2021-10-25,AAPL,-0.00033628551155029385
2021-10-26,AAPL,0.004574663935237311
2021-10-27,AAPL,-0.003147579821070834
2021-10-28,AAPL,0.0249917436602074
2021-10-29,AAPL,-0.018155859539118024
2021-11-01,AAPL,-0.005607088322936216
2021-11-02,AAPL,0.00711572110251546
2021-11-03,AAPL,0.009798665074363555
2021-11-04,AAPL,-0.003498494204016489
2021-11-05,AAPL,0.003582013086177449
2021-11-08,AAPL,-0.005552499377874054
2021-11-09,AAPL,0.0024592390261231056
2021-11-10,AAPL,-0.01916292934986108
2021-11-11,AAPL,-0.0003381765919122648
2021-11-12,AAPL,0.014336993983170121
2021-11-15,AAPL,6.65978350291585e-05
2021-11-16,AAPL,0.006666831762804248
2021-11-17,AAPL,0.0164899261305389
2021-11-18,AAPL,0.028536323560874655
2021-11-19,AAPL,0.016975819292108563
2021-11-22,AAPL,0.0029276218766605133
2021-11-23,AAPL,0.0024217231591623367
2021-11-24,AAPL,0.003283822965584271
2021-11-26,AAPL,-0.031678660391024516
2021-11-29,AAPL,0.021874052255620446
2021-11-30,AAPL,0.031577592957077405
2021-12-01,AAPL,-0.003206449193893235
2021-12-02,AAPL,-0.006129933794858378
2021-12-03,AAPL,-0.011724170336148698
2021-12-06,AAPL,0.02150251529559921
2021-12-07,AAPL,0.03544624958058451
2021-12-08,AAPL,0.022783071514545616
2021-12-09,AAPL,-0.0029698377028357648
2021-12-10,AAPL,0.02801316579361446
2021-12-13,AAPL,-0.020674085885402094
2021-12-14,AAPL,-0.00802336608542753
2021-12-15,AAPL,0.028509148703372178
2021-12-16,AAPL,-0.03926382247922078
2021-12-17,AAPL,-0.006501811082245013
2021-12-20,AAPL,-0.008121924535969494
2021-12-21,AAPL,0.019086783643367466
2021-12-22,AAPL,0.015318749186857383
2021-12-23,AAPL,0.0036438998312322557
2021-12-27,AAPL,0.022974882804067898
2021-12-28,AAPL,-0.005767183494290173
2021-12-29,AAPL,0.000501863511058076
2021-12-30,AAPL,-0.006578205494985112
2021-12-31,AAPL,-0.00353523396718447
2022-01-03,AAPL,0.02500407401397875
2022-01-04,AAPL,-0.012691381531484414
2022-01-05,AAPL,-0.026600090659130493
2022-01-06,AAPL,-0.01669311098099635
2022-01-07,AAPL,0.0009881929544293122
2022-01-10,AAPL,0.00011612722503517858
2022-01-11,AAPL,0.016783647559535764
2022-01-12,AAPL,0.0025705490232716954
2022-01-13,AAPL,-0.01902824248687318
2022-01-14,AAPL,0.0051107268248846704
2022-01-18,AAPL,-0.01889406203756283
2022-01-19,AAPL,-0.02102487885322757
2022-01-20,AAPL,-0.010347097853175113
2022-01-21,AAPL,-0.012765287268535541
2022-01-24,AAPL,-0.004864172207552864
2022-01-25,AAPL,-0.011384674605007139
2022-01-26,AAPL,-0.0005632414889580328
2022-01-27,AAPL,-0.0029431927537623137
2022-01-28,AAPL,0.06977752722130415
2022-01-31,AAPL,0.026125998500519554
2022-02-01,AAPL,-0.0009727430138513071
2022-02-02,AAPL,0.0070442143648663524
2022-02-03,AAPL,-0.016719741618759887
2022-02-04,AAPL,-0.0016793081932691134
2022-02-07,AAPL,-0.004234584267738595
2022-02-08,AAPL,0.018466734868931578
2022-02-09,AAPL,0.008293728151170798
2022-02-10,AAPL,-0.023598860490361195
2022-02-11,AAPL,-0.02021834926046362
2022-02-14,AAPL,0.0014231042584702536
2022-02-15,AAPL,0.02315239275912795
2022-02-16,AAPL,-0.0013890151876004841
2022-02-17,AAPL,-0.02126901689200944
2022-02-18,AAPL,-0.009355732818509543
2022-02-22,AAPL,-0.017812301336139202
2022-02-23,AAPL,-0.025864049649261256
2022-02-24,AAPL,0.016679909017792705
2022-02-25,AAPL,0.012965579653229531
2022-02-28,AAPL,0.0016378474480462923
2022-03-01,AAPL,-0.011627818061479056
2022-03-02,AAPL,0.020588052131042867
2022-03-03,AAPL,-0.0019812515763677485
2022-03-04,AAPL,-0.01840820442995328
2022-03-07,AAPL,-0.023717649261680518
2022-03-08,AAPL,-0.011675808247844977
2022-03-09,AAPL,0.034997075771816544
2022-03-10,AAPL,-0.027186010527498916
2022-03-11,AAPL,-0.0239086261272069
2022-03-14,AAPL,-0.02656250377786251
2022-03-15,AAPL,0.029677471301149172
2022-03-16,AAPL,0.029015182208513624
2022-03-17,AAPL,0.0064540768361085465
2022-03-18,AAPL,0.020919047579303962
2022-03-21,AAPL,0.008537448094775746
2022-03-22,AAPL,0.02080086036383544
2022-03-23,AAPL,0.008233403209244372
2022-03-24,AAPL,0.022677968957773853
2022-03-25,AAPL,0.003734144727816302
2022-03-28,AAPL,0.005036647152863338
2022-03-29,AAPL,0.01913449333476902
2022-03-30,AAPL,-0.006649534656260392
2022-03-31,AAPL,-0.01777599560587262
2022-04-01,AAPL,-0.0017181490947399958
2022-04-04,AAPL,0.023693603388842632
2022-04-05,AAPL,-0.018941945488771927
2022-04-06,AAPL,-0.018451071323086654
2022-04-07,AAPL,0.0018042781413276643
2022-04-08,AAPL,-0.011908938169182814
2022-04-11,AAPL,-0.025515913216201946
2022-04-12,AAPL,0.011523527908150255
2022-04-13,AAPL,0.016342724727108404
2022-04-14,AAPL,-0.029988532235979748
2022-04-18,AAPL,-0.0013308572146381037
2022-04-19,AAPL,0.014115290691415483
2022-04-20,AAPL,-0.001015452476963774
2022-04-21,AAPL,-0.004843798791031029
2022-04-22,AAPL,-0.02782117394930872
2022-04-25,AAPL,0.006737153417313735
2022-04-26,AAPL,-0.03732804598143358
2022-04-27,AAPL,-0.0014668393404819735
2022-04-28,AAPL,0.04515541569497006
2022-04-29,AAPL,-0.036604761245215944
2022-05-02,AAPL,0.0019664666417034127
2022-05-03,AAPL,0.009622676718778811
2022-05-04,AAPL,0.04100803736107128
2022-05-05,AAPL,-0.05571595457950329
2022-05-06,AAPL,0.004727298615766484
2022-05-09,AAPL,-0.03318933707919547
2022-05-10,AAPL,0.01611201382617833
2022-05-11,AAPL,-0.05184111089519505
2022-05-12,AAPL,-0.026894463140264557
2022-05-13,AAPL,0.031916530197283466
2022-05-16,AAPL,-0.010672528309672469
2022-05-17,AAPL,0.025422853296423797
2022-05-18,AAPL,-0.05641940234373366
2022-05-19,AAPL,-0.02464109194881403
2022-05-20,AAPL,0.0017472342068975966
2022-05-23,AAPL,0.04011912236344206
2022-05-24,AAPL,-0.019215515196444266
2022-05-25,AAPL,0.00113965819790951
2022-05-26,AAPL,0.023199654670253533
2022-05-27,AAPL,0.040756443117751395
2022-05-31,AAPL,-0.005346159038999931
2022-06-01,AAPL,-0.0008734189804026071
2022-06-02,AAPL,0.016811161820162734
2022-06-03,AAPL,-0.03855544863837057
2022-06-06,AAPL,0.00522755036600131
2022-06-07,AAPL,0.017585874297419313
2022-06-08,AAPL,-0.005043191544879977
2022-06-09,AAPL,-0.03595582778922446
2022-06-10,AAPL,-0.038628586742999405
2022-06-13,AAPL,-0.038284818171148594
2022-06-14,AAPL,0.006672406599703473
2022-06-15,AAPL,0.020111171569098252
2022-06-16,AAPL,-0.039651131598963496
2022-06-17,AAPL,0.011533143538716484
2022-06-21,AAPL,0.03276064912465859
2022-06-22,AAPL,-0.0038269498330020246
2022-06-23,AAPL,0.021573554588057542
2022-06-24,AAPL,0.024517250668301793
2022-06-27,AAPL,0.0
2022-06-28,AAPL,-0.02978970088556021
2022-06-29,AAPL,0.013023764860115694
2022-06-30,AAPL,-0.018027477212998688
2022-07-01,AAPL,0.016164269590366542
2022-07-05,AAPL,0.0189305333709624
2022-07-06,AAPL,0.009607125374448522
2022-07-07,AAPL,0.023999458946238894
2022-07-08,AAPL,0.004714623756985725
2022-07-11,AAPL,-0.014757733220307157
2022-07-12,AAPL,0.006833514498145288
2022-07-13,AAPL,-0.0025364516888068955
2022-07-14,AAPL,0.020482399213625158
2022-07-15,AAPL,0.011449944326497485
2022-07-18,AAPL,-0.0206428032893492
2022-07-19,AAPL,0.02672185728692833
2022-07-20,AAPL,0.01350988342259729
2022-07-21,AAPL,0.015093992670654588
2022-07-22,AAPL,-0.00811078301002821
2022-07-25,AAPL,-0.007398194270884395
2022-07-26,AAPL,-0.00882615766613315
2022-07-27,AAPL,0.034234578879545285
2022-07-28,AAPL,0.0035715636543338647
2022-07-29,AAPL,0.03279343992713146
2022-08-01,AAPL,-0.006153628071761674
2022-08-02,AAPL,-0.009287498137604655
2022-08-03,AAPL,0.03824767017206443
2022-08-04,AAPL,-0.0019262193978791808
2022-08-05,AAPL,-0.0013889462557779009
2022-08-08,AAPL,-0.0029028329318123713
2022-08-09,AAPL,0.00030300733364474475
2022-08-10,AAPL,0.026194560752663243
2022-08-11,AAPL,-0.004431515809667497
2022-08-12,AAPL,0.021425480334361202
2022-08-15,AAPL,0.006333730937640114
2022-08-16,AAPL,-0.0009240482755989987
2022-08-17,AAPL,0.008784781214553172
2022-08-18,AAPL,-0.002291676295090972
2022-08-19,AAPL,-0.015101790104922852
2022-08-22,AAPL,-0.023029433607299032
2022-08-23,AAPL,-0.002029180084538007
2022-08-24,AAPL,0.0017940607498974082
2022-08-25,AAPL,0.014922526021431404
2022-08-26,AAPL,-0.03769915491144871
2022-08-29,AAPL,-0.013690198774872986
2022-08-30,AAPL,-0.015305412362818016
2022-08-31,AAPL,-0.010635039858413409
2022-09-01,AAPL,0.004706947765336755
2022-09-02,AAPL,-0.013611192975706121
2022-09-06,AAPL,-0.008214983816038912
2022-09-07,AAPL,0.009253680479962556
2022-09-08,AAPL,-0.009617619375843933
2022-09-09,AAPL,0.018839679425065592
2022-09-12,AAPL,0.03850783140991054
2022-09-13,AAPL,-0.05867937918796373
2022-09-14,AAPL,0.00955535514341066
2022-09-15,AAPL,-0.018929929127983414
2022-09-16,AAPL,-0.010960124894826007
2022-09-19,AAPL,0.025082699284854293
2022-09-20,AAPL,0.015665659209579186
2022-09-21,AAPL,-0.020267681158616324
2022-09-22,AAPL,-0.006375142686892876
2022-09-23,AAPL,-0.015124031036940155
2022-09-26,AAPL,0.00226028221754615
2022-09-27,AAPL,0.006566273568614944
2022-09-28,AAPL,-0.012651632672584068
2022-09-29,AAPL,-0.04911900234407818
2022-09-30,AAPL,-0.030039181683621075
2022-10-03,AAPL,0.0307522978126733
2022-10-04,AAPL,0.025623385294519796
2022-10-05,AAPL,0.0020532107017183776
2022-10-06,AAPL,-0.00662573826348456
2022-10-07,AAPL,-0.036718610889454606
2022-10-10,AAPL,0.002355658367735547
2022-10-11,AAPL,-0.010254928106027905
2022-10-12,AAPL,-0.004605006735556305
2022-10-13,AAPL,0.03361302805111799
2022-10-14,AAPL,-0.032240240660690755
2022-10-17,AAPL,0.029122789321460507
2022-10-18,AAPL,0.00940949087025067
2022-10-19,AAPL,0.0007652270119404836
2022-10-20,AAPL,-0.003266988377378488
2022-10-21,AAPL,0.02705896406707109
2022-10-24,AAPL,0.0148027952767249
2022-10-25,AAPL,0.019337388061028804
2022-10-26,AAPL,-0.019626917060585503
2022-10-27,AAPL,-0.03046526643656522
2022-10-28,AAPL,0.07555215392360703
2022-10-31,AAPL,-0.01541006852756266
2022-11-01,AAPL,-0.017542851321537323
2022-11-02,AAPL,-0.03730503166944055
2022-11-03,AAPL,-0.04240505820374607
2022-11-04,AAPL,-0.0019473031714549727
2022-11-07,AAPL,0.003902092980538674
2022-11-08,AAPL,0.004175231021146697
2022-11-09,AAPL,-0.033189995168913966
2022-11-10,AAPL,0.08897465508439506
2022-11-11,AAPL,0.019268673484255094
2022-11-14,AAPL,-0.009485738998039617
2022-11-15,AAPL,0.011869605135221173
2022-11-16,AAPL,-0.008331334661092926
2022-11-17,AAPL,0.012971660233174198
2022-11-18,AAPL,0.0037815277891173338
2022-11-21,AAPL,-0.021680152869848257
2022-11-22,AAPL,0.014661200868097524
2022-11-23,AAPL,0.005926571150472126
2022-11-25,AAPL,-0.019593855225988444
2022-11-28,AAPL,-0.026264321662268886
2022-11-29,AAPL,-0.02114793158152517
2022-11-30,AAPL,0.04859344259483955
2022-12-01,AAPL,0.0018917356123893114
2022-12-02,AAPL,-0.003371407011547256
2022-12-05,AAPL,-0.007983234388903915
2022-12-06,AAPL,-0.025369741469356555
2022-12-07,AAPL,-0.013785083946951437
2022-12-08,AAPL,0.012132680737251267
2022-12-09,AAPL,-0.0034349035412815088
2022-12-12,AAPL,0.016390148227622525
2022-12-13,AAPL,0.006782322273074515
2022-12-14,AAPL,-0.015535579439233449
2022-12-15,AAPL,-0.04685462217107783
2022-12-16,AAPL,-0.014578515294208283
2022-12-19,AAPL,-0.01590954266842526
2022-12-20,AAPL,-0.0005289426715004986
2022-12-21,AAPL,0.023809504260816627
2022-12-22,AAPL,-0.02377271041091311
2022-12-23,AAPL,-0.002797962399901155
2022-12-27,AAPL,-0.013878312073198229
2022-12-28,AAPL,-0.030685380747855207
2022-12-29,AAPL,0.028324229184231386
2022-12-30,AAPL,0.0024692416348812696
2023-01-03,AAPL,-0.037404935348034685
2023-01-04,AAPL,0.010314282187077861
2023-01-05,AAPL,-0.010604787517410785
2023-01-06,AAPL,0.036794246982463585
2023-01-09,AAPL,0.004088946406429095
2023-01-10,AAPL,0.004456393923451429
2023-01-11,AAPL,0.021112371846103484
2023-01-12,AAPL,-0.000599367548664631
2023-01-13,AAPL,0.01011928821384056
2023-01-17,AAPL,0.008755973318572474
2023-01-18,AAPL,-0.0053699184569628855
2023-01-19,AAPL,0.00044357781950221664
2023-01-20,AAPL,0.019220830768930774
2023-01-23,AAPL,0.0235005185907613
2023-01-24,AAPL,0.01006328841784887
2023-01-25,AAPL,-0.004700837532317759
2023-01-26,AAPL,0.014803240768594073
2023-01-27,AAPL,0.013684218468898113
2023-01-30,AAPL,-0.02007803012741305
2023-01-31,AAPL,0.009020921310285201
2023-02-01,AAPL,0.007900950434887921
2023-02-02,AAPL,0.037062515251805817
2023-02-03,AAPL,0.024399885381336084
2023-02-06,AAPL,-0.01792889188508373
2023-02-07,AAPL,0.019244666452440384
2023-02-08,AAPL,-0.0176527245593191
2023-02-09,AAPL,-0.006911595116276037
2023-02-10,AAPL,0.0024561823951996242
2023-02-13,AAPL,0.01880685820289485
2023-02-14,AAPL,-0.004224850552621451
2023-02-15,AAPL,0.013903330332614594
2023-02-16,AAPL,-0.01042932032013244
2023-02-17,AAPL,-0.007546660481523859
2023-02-21,AAPL,-0.02667992459637125
2023-02-22,AAPL,0.0028959622030599874
2023-02-23,AAPL,0.003290377962177793
2023-02-24,AAPL,-0.01800511139737071
2023-02-27,AAPL,0.008247647184251417
2023-02-28,AAPL,-0.0034477319025236763
2023-03-01,AAPL,-0.014246146786068947
2023-03-02,AAPL,0.004129060765563075
2023-03-03,AAPL,0.03509031628326609
2023-03-06,AAPL,0.0185392720119808
2023-03-07,AAPL,-0.014496452612035693
2023-03-08,AAPL,0.008377139612316231
2023-03-09,AAPL,-0.014914662806265078
2023-03-10,AAPL,-0.013878642823498044
2023-03-13,AAPL,0.013266085778506964
2023-03-14,AAPL,0.014089060988412117
2023-03-15,AAPL,0.0026214783119047347
2023-03-16,AAPL,0.018694000462017968
2023-03-17,AAPL,-0.005453905752683008
2023-03-20,AAPL,0.015483709996717332
2023-03-21,AAPL,0.011944146396684507
2023-03-22,AAPL,-0.009103469180120616
2023-03-23,AAPL,0.0069695506374987115
2023-03-24,AAPL,0.008305672132093767
2023-03-27,AAPL,-0.012293279387096678
2023-03-28,AAPL,-0.0039803247966961885
2023-03-29,AAPL,0.019790685590344026
2023-03-30,AAPL,0.009889743879360813
2023-03-31,AAPL,0.015644315744651527
2023-04-03,AAPL,0.007701670507150649
2023-04-04,AAPL,-0.0032498741459336955
2023-04-05,AAPL,-0.011289941906678203
2023-04-06,AAPL,0.0054957900711511964
2023-04-10,AAPL,-0.01597240381746312
2023-04-11,AAPL,-0.007591089439527021
2023-04-12,AAPL,-0.004353092172585837
2023-04-13,AAPL,0.03410348028924526
2023-04-14,AAPL,-0.0021141089115165324
2023-04-17,AAPL,0.00012116934419337255
2023-04-18,AAPL,0.007504462420720781
2023-04-19,AAPL,0.006968300598571231
2023-04-20,AAPL,-0.005846315414498093
2023-04-21,AAPL,-0.009780674433091274
2023-04-24,AAPL,0.0018784091116079704
2023-04-25,AAPL,-0.009435445810077603
2023-04-26,AAPL,-6.111736738922957e-05
2023-04-27,AAPL,0.028395009982325137
2023-04-28,AAPL,0.007541060858328175
2023-05-01,AAPL,-0.0005301673533609774
2023-05-02,AAPL,-0.006191612169912042
2023-05-03,AAPL,-0.006467186072622311
2023-05-04,AAPL,-0.009913452298832226
2023-05-05,AAPL,0.046926893028231165
2023-05-08,AAPL,-0.0004032199032986128
2023-05-09,AAPL,-0.009971238118320791
2023-05-10,AAPL,0.010420839478011867
2023-05-11,AAPL,0.0010948359701108412
2023-05-12,AAPL,-0.005417631016818136
2023-05-15,AAPL,-0.0028972879415922748
2023-05-16,AAPL,0.0
2023-05-17,AAPL,0.003603133746220566
2023-05-18,AAPL,0.013666047095474365
2023-05-19,AAPL,0.0006283659541796993
2023-05-22,AAPL,-0.005480726252541812
2023-05-23,AAPL,-0.015154991302154364
2023-05-24,AAPL,0.0016320475847932947
2023-05-25,AAPL,0.006692323650406173
2023-05-26,AAPL,0.014104678277471638
2023-05-30,AAPL,0.010659702022256523
2023-05-31,AAPL,-0.000282051801187011
2023-06-01,AAPL,0.016022740207981112
2023-06-02,AAPL,0.004775239412788235
2023-06-05,AAPL,-0.007571065638048768
2023-06-06,AAPL,-0.002060356299561139
2023-06-07,AAPL,-0.00775638273881285
2023-06-08,AAPL,0.015465223173906084
2023-06-09,AAPL,0.0021599404776033726
2023-06-12,AAPL,0.01563875002180337
2023-06-13,AAPL,-0.0026118132014765205
2023-06-14,AAPL,0.0034913398935825235
2023-06-15,AAPL,0.011198722952940887
2023-06-16,AAPL,-0.005859930468069874
2023-06-20,AAPL,0.00048680619657925916
2023-06-21,AAPL,-0.005675499235355264
2023-06-22,AAPL,0.016525331173187885
2023-06-23,AAPL,-0.00171126474230332
2023-06-26,AAPL,-0.0075527661731557005
2023-06-27,AAPL,0.015058805372411
2023-06-28,AAPL,0.006327881355618459
2023-06-29,AAPL,0.0017965507272539316
2023-06-30,AAPL,0.023102473723169314
2023-07-03,AAPL,-0.007784692558846618
2023-07-05,AAPL,-0.0058712831058092
2023-07-06,AAPL,0.0025086435024386233
2023-07-07,AAPL,-0.0058911797912148955
2023-07-10,AAPL,-0.010855723841914577
2023-07-11,AAPL,-0.0028101236643093275
2023-07-12,AAPL,0.008985323636842235
2023-07-13,AAPL,0.004057621056383853
2023-07-14,AAPL,0.0007873588625133543
2023-07-17,AAPL,0.01730550837679501
2023-07-18,AAPL,-0.0013402924747251133
2023-07-19,AAPL,0.007071616590625052
2023-07-20,AAPL,-0.010097309128976217
2023-07-21,AAPL,-0.006161682681753988
2023-07-24,AAPL,0.004220129350338109
2023-07-25,AAPL,0.004513534542984532
2023-07-26,AAPL,0.004545037546205499
2023-07-27,AAPL,-0.006580871774388375
2023-07-28,AAPL,0.013507665642894073
